[2025-Nov-03 22:26:39.643105] <info>: (UserMentionService.cpp:75:main) Starting the user-mention-service server...
[2025-Nov-03 22:28:34.477155] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=603364211181735040, usernames count=0]
[2025-Nov-03 22:44:09.211790] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=789222136684040832, return count=0]
[2025-Nov-03 22:44:14.578552] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=955124471253568512, usernames count=0]
[2025-Nov-03 22:44:14.578705] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=955124471253568512, total user_mentions count=0]
[2025-Nov-03 22:44:14.578743] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=955124471253568512, return count=0]
[2025-Nov-03 22:44:19.933636] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=929875545129909504, usernames count=0]
[2025-Nov-03 22:44:19.933848] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=929875545129909504, total user_mentions count=0]
[2025-Nov-03 22:44:19.933895] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=929875545129909504, return count=0]
[2025-Nov-03 22:44:25.287599] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=452502615735605888, usernames count=0]
[2025-Nov-03 22:44:25.287822] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=452502615735605888, total user_mentions count=0]
[2025-Nov-03 22:44:25.287900] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=452502615735605888, return count=0]
[2025-Nov-03 22:44:30.656404] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=184975254457263872, usernames count=0]
[2025-Nov-03 22:44:30.656614] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=184975254457263872, total user_mentions count=0]
[2025-Nov-03 22:44:30.656695] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=184975254457263872, return count=0]
[2025-Nov-03 22:44:36.040316] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=584988873855391104, usernames count=0]
[2025-Nov-03 22:44:36.040611] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=584988873855391104, total user_mentions count=0]
[2025-Nov-03 22:44:36.040723] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=584988873855391104, return count=0]
[2025-Nov-03 22:44:41.383286] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1036490367135021824, usernames count=0]
[2025-Nov-03 22:44:41.383453] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1036490367135021824, total user_mentions count=0]
[2025-Nov-03 22:44:41.383493] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1036490367135021824, return count=0]
[2025-Nov-03 22:44:46.726950] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=777987796626723200, usernames count=0]
[2025-Nov-03 22:44:46.727075] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=777987796626723200, total user_mentions count=0]
[2025-Nov-03 22:44:46.727102] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=777987796626723200, return count=0]
[2025-Nov-03 22:44:52.112253] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=775139357239627904, usernames count=0]
[2025-Nov-03 22:44:52.112403] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=775139357239627904, total user_mentions count=0]
[2025-Nov-03 22:44:52.112438] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=775139357239627904, return count=0]
[2025-Nov-03 22:44:57.462457] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=447165923743242624, usernames count=0]
[2025-Nov-03 22:44:57.462614] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=447165923743242624, total user_mentions count=0]
[2025-Nov-03 22:44:57.462662] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=447165923743242624, return count=0]
[2025-Nov-03 22:45:02.815806] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=135000457478613824, usernames count=0]
[2025-Nov-03 22:45:02.815935] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=135000457478613824, total user_mentions count=0]
[2025-Nov-03 22:45:02.815986] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=135000457478613824, return count=0]
[2025-Nov-03 22:45:08.171222] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=15086813828607954, usernames count=0]
[2025-Nov-03 22:45:08.171372] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=15086813828607954, total user_mentions count=0]
[2025-Nov-03 22:45:08.171459] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=15086813828607954, return count=0]
[2025-Nov-03 22:45:13.547525] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=630533173733597568, usernames count=0]
[2025-Nov-03 22:45:13.547693] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=630533173733597568, total user_mentions count=0]
[2025-Nov-03 22:45:13.548065] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=630533173733597568, return count=0]
[2025-Nov-03 22:45:18.921947] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=36224845870143072, usernames count=0]
[2025-Nov-03 22:45:18.922095] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=36224845870143072, total user_mentions count=0]
[2025-Nov-03 22:45:18.922134] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=36224845870143072, return count=0]
[2025-Nov-03 22:45:24.287177] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1128512673294011264, usernames count=0]
[2025-Nov-03 22:45:24.287302] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1128512673294011264, total user_mentions count=0]
[2025-Nov-03 22:45:24.287352] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1128512673294011264, return count=0]
[2025-Nov-03 22:45:29.630895] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1029140306415101056, usernames count=0]
[2025-Nov-03 22:45:29.631138] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1029140306415101056, total user_mentions count=0]
[2025-Nov-03 22:45:29.631246] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1029140306415101056, return count=0]
[2025-Nov-03 22:45:35.000212] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=264844725479422976, usernames count=0]
[2025-Nov-03 22:45:35.000409] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=264844725479422976, total user_mentions count=0]
[2025-Nov-03 22:45:35.000467] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=264844725479422976, return count=0]
[2025-Nov-03 22:45:40.369974] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=896793977898585600, usernames count=0]
[2025-Nov-03 22:45:40.370122] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=896793977898585600, total user_mentions count=0]
[2025-Nov-03 22:45:40.370190] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=896793977898585600, return count=0]
[2025-Nov-03 22:45:45.757378] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=232030084746867552, usernames count=0]
[2025-Nov-03 22:45:45.757548] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=232030084746867552, total user_mentions count=0]
[2025-Nov-03 22:45:45.757596] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=232030084746867552, return count=0]
[2025-Nov-03 22:45:51.168802] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=829001416188859776, usernames count=0]
[2025-Nov-03 22:45:51.168975] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=829001416188859776, total user_mentions count=0]
[2025-Nov-03 22:45:51.169012] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=829001416188859776, return count=0]
[2025-Nov-03 22:45:56.548122] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=865785054845432832, usernames count=0]
[2025-Nov-03 22:45:56.548402] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=865785054845432832, total user_mentions count=0]
[2025-Nov-03 22:45:56.548472] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=865785054845432832, return count=0]
[2025-Nov-03 22:46:01.899710] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=236906116888883904, usernames count=0]
[2025-Nov-03 22:46:01.899879] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=236906116888883904, total user_mentions count=0]
[2025-Nov-03 22:46:01.899912] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=236906116888883904, return count=0]
[2025-Nov-03 22:46:07.251925] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=141201866942233024, usernames count=0]
[2025-Nov-03 22:46:07.252140] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=141201866942233024, total user_mentions count=0]
[2025-Nov-03 22:46:07.252212] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=141201866942233024, return count=0]
[2025-Nov-03 22:46:12.613435] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=559740791219037056, usernames count=0]
[2025-Nov-03 22:46:12.613571] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=559740791219037056, total user_mentions count=0]
[2025-Nov-03 22:46:12.613600] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=559740791219037056, return count=0]
[2025-Nov-03 22:46:17.960921] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=742352321631930496, usernames count=0]
[2025-Nov-03 22:46:17.961077] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=742352321631930496, total user_mentions count=0]
[2025-Nov-03 22:46:17.961124] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=742352321631930496, return count=0]
[2025-Nov-03 22:46:23.337199] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=778778352970047360, usernames count=0]
[2025-Nov-03 22:46:23.337355] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=778778352970047360, total user_mentions count=0]
[2025-Nov-03 22:46:23.337421] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=778778352970047360, return count=0]
[2025-Nov-03 22:46:28.694319] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=463642348358750528, usernames count=0]
[2025-Nov-03 22:46:28.694471] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=463642348358750528, total user_mentions count=0]
[2025-Nov-03 22:46:28.694512] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=463642348358750528, return count=0]
[2025-Nov-03 22:46:34.054095] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=631364463974291328, usernames count=0]
[2025-Nov-03 22:46:34.054294] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=631364463974291328, total user_mentions count=0]
[2025-Nov-03 22:46:34.054345] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=631364463974291328, return count=0]
[2025-Nov-03 22:46:39.411660] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=17841632288635774, usernames count=0]
[2025-Nov-03 22:46:39.411865] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=17841632288635774, total user_mentions count=0]
[2025-Nov-03 22:46:39.411908] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=17841632288635774, return count=0]
