[2025-Nov-03 22:03:12.819820] <info>: (UserMentionService.cpp:75:main) Starting the user-mention-service server...
[2025-Nov-03 22:05:04.002544] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=644931833795737216, usernames count=0]
[2025-Nov-03 22:20:20.730624] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=91590429430740656, return count=0]
[2025-Nov-03 22:20:26.073455] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=334341418394033088, usernames count=0]
[2025-Nov-03 22:20:26.073614] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=334341418394033088, total user_mentions count=0]
[2025-Nov-03 22:20:26.073661] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=334341418394033088, return count=0]
[2025-Nov-03 22:20:31.434199] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=227934636985824640, usernames count=0]
[2025-Nov-03 22:20:31.434337] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=227934636985824640, total user_mentions count=0]
[2025-Nov-03 22:20:31.434367] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=227934636985824640, return count=0]
[2025-Nov-03 22:20:36.795618] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=491224757655273088, usernames count=0]
[2025-Nov-03 22:20:36.795795] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=491224757655273088, total user_mentions count=0]
[2025-Nov-03 22:20:36.795837] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=491224757655273088, return count=0]
[2025-Nov-03 22:20:42.155301] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=183466177371793888, usernames count=0]
[2025-Nov-03 22:20:42.155438] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=183466177371793888, total user_mentions count=0]
[2025-Nov-03 22:20:42.155471] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=183466177371793888, return count=0]
[2025-Nov-03 22:20:47.501503] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=840132387909834368, usernames count=0]
[2025-Nov-03 22:20:47.501637] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=840132387909834368, total user_mentions count=0]
[2025-Nov-03 22:20:47.501695] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=840132387909834368, return count=0]
[2025-Nov-03 22:20:52.850230] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=855806151927021952, usernames count=0]
[2025-Nov-03 22:20:52.850375] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=855806151927021952, total user_mentions count=0]
[2025-Nov-03 22:20:52.850405] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=855806151927021952, return count=0]
[2025-Nov-03 22:20:58.218330] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=875844585255022976, usernames count=0]
[2025-Nov-03 22:20:58.218521] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=875844585255022976, total user_mentions count=0]
[2025-Nov-03 22:20:58.218664] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=875844585255022976, return count=0]
[2025-Nov-03 22:21:03.570178] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=124629670955561472, usernames count=0]
[2025-Nov-03 22:21:03.570480] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=124629670955561472, total user_mentions count=0]
[2025-Nov-03 22:21:03.570658] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=124629670955561472, return count=0]
[2025-Nov-03 22:21:08.919809] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=986360709139167616, usernames count=0]
[2025-Nov-03 22:21:08.919967] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=986360709139167616, total user_mentions count=0]
[2025-Nov-03 22:21:08.920009] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=986360709139167616, return count=0]
[2025-Nov-03 22:21:14.275398] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=942319622315492608, usernames count=0]
[2025-Nov-03 22:21:14.275549] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=942319622315492608, total user_mentions count=0]
[2025-Nov-03 22:21:14.275586] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=942319622315492608, return count=0]
[2025-Nov-03 22:21:19.674404] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=396885483174553728, usernames count=0]
[2025-Nov-03 22:21:19.674575] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=396885483174553728, total user_mentions count=0]
[2025-Nov-03 22:21:19.674635] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=396885483174553728, return count=0]
[2025-Nov-03 22:21:25.027374] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=368977539462775232, usernames count=0]
[2025-Nov-03 22:21:25.027521] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=368977539462775232, total user_mentions count=0]
[2025-Nov-03 22:21:25.027562] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=368977539462775232, return count=0]
[2025-Nov-03 22:21:30.383859] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=731967479791316352, usernames count=0]
[2025-Nov-03 22:21:30.384368] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=731967479791316352, total user_mentions count=0]
[2025-Nov-03 22:21:30.384430] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=731967479791316352, return count=0]
[2025-Nov-03 22:21:35.755836] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=649323259401351936, usernames count=0]
[2025-Nov-03 22:21:35.756018] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=649323259401351936, total user_mentions count=0]
[2025-Nov-03 22:21:35.756092] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=649323259401351936, return count=0]
[2025-Nov-03 22:21:41.131352] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=616184193792715520, usernames count=0]
[2025-Nov-03 22:21:41.131499] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=616184193792715520, total user_mentions count=0]
[2025-Nov-03 22:21:41.131544] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=616184193792715520, return count=0]
[2025-Nov-03 22:21:46.482678] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=609863331361664000, usernames count=0]
[2025-Nov-03 22:21:46.482856] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=609863331361664000, total user_mentions count=0]
[2025-Nov-03 22:21:46.482888] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=609863331361664000, return count=0]
[2025-Nov-03 22:21:51.840397] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=204515937928154720, usernames count=0]
[2025-Nov-03 22:21:51.840520] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=204515937928154720, total user_mentions count=0]
[2025-Nov-03 22:21:51.840551] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=204515937928154720, return count=0]
[2025-Nov-03 22:21:57.194453] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=529751491566756096, usernames count=0]
[2025-Nov-03 22:21:57.194736] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=529751491566756096, total user_mentions count=0]
[2025-Nov-03 22:21:57.194895] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=529751491566756096, return count=0]
[2025-Nov-03 22:22:02.549427] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=737890006398944768, usernames count=0]
[2025-Nov-03 22:22:02.549632] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=737890006398944768, total user_mentions count=0]
[2025-Nov-03 22:22:02.549732] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=737890006398944768, return count=0]
[2025-Nov-03 22:22:07.891726] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=318765172612330048, usernames count=0]
[2025-Nov-03 22:22:07.892072] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=318765172612330048, total user_mentions count=0]
[2025-Nov-03 22:22:07.892155] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=318765172612330048, return count=0]
[2025-Nov-03 22:22:13.252464] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=930037823371734528, usernames count=0]
[2025-Nov-03 22:22:13.252610] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=930037823371734528, total user_mentions count=0]
[2025-Nov-03 22:22:13.252646] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=930037823371734528, return count=0]
[2025-Nov-03 22:22:18.613696] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=548331428032398400, usernames count=0]
[2025-Nov-03 22:22:18.613855] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=548331428032398400, total user_mentions count=0]
[2025-Nov-03 22:22:18.613896] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=548331428032398400, return count=0]
[2025-Nov-03 22:22:23.945298] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=43486972951507408, usernames count=0]
[2025-Nov-03 22:22:23.945435] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=43486972951507408, total user_mentions count=0]
[2025-Nov-03 22:22:23.945469] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=43486972951507408, return count=0]
[2025-Nov-03 22:22:29.301617] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=924418323007332864, usernames count=0]
[2025-Nov-03 22:22:29.301844] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=924418323007332864, total user_mentions count=0]
[2025-Nov-03 22:22:29.301899] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=924418323007332864, return count=0]
[2025-Nov-03 22:22:34.669053] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=249722505083903328, usernames count=0]
[2025-Nov-03 22:22:34.669240] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=249722505083903328, total user_mentions count=0]
[2025-Nov-03 22:22:34.669304] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=249722505083903328, return count=0]
[2025-Nov-03 22:22:40.039026] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=706238141136974976, usernames count=0]
[2025-Nov-03 22:22:40.039161] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=706238141136974976, total user_mentions count=0]
[2025-Nov-03 22:22:40.039198] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=706238141136974976, return count=0]
[2025-Nov-03 22:22:45.384265] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=896487804411617792, usernames count=0]
[2025-Nov-03 22:22:45.384415] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=896487804411617792, total user_mentions count=0]
[2025-Nov-03 22:22:45.384457] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=896487804411617792, return count=0]
[2025-Nov-03 22:22:50.727618] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=469611246165594368, usernames count=0]
[2025-Nov-03 22:22:50.727915] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=469611246165594368, total user_mentions count=0]
[2025-Nov-03 22:22:50.727984] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=469611246165594368, return count=0]
