[2025-Nov-04 02:56:21.010187] <info>: (UserMentionService.cpp:75:main) Starting the user-mention-service server...
[2025-Nov-04 02:58:25.880334] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=486324124695398080, usernames count=0]
[2025-Nov-04 03:13:43.249444] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=892770272141678592, return count=0]
[2025-Nov-04 03:13:48.614941] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=601572541658177792, usernames count=0]
[2025-Nov-04 03:13:48.615086] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=601572541658177792, total user_mentions count=0]
[2025-Nov-04 03:13:48.615128] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=601572541658177792, return count=0]
[2025-Nov-04 03:13:53.975017] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=733266265593413632, usernames count=0]
[2025-Nov-04 03:13:53.975142] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=733266265593413632, total user_mentions count=0]
[2025-Nov-04 03:13:53.975194] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=733266265593413632, return count=0]
[2025-Nov-04 03:13:59.327251] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=9909354221536112, usernames count=0]
[2025-Nov-04 03:13:59.327446] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=9909354221536112, total user_mentions count=0]
[2025-Nov-04 03:13:59.327505] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=9909354221536112, return count=0]
[2025-Nov-04 03:14:04.672919] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=956116943840014080, usernames count=0]
[2025-Nov-04 03:14:04.673051] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=956116943840014080, total user_mentions count=0]
[2025-Nov-04 03:14:04.673086] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=956116943840014080, return count=0]
[2025-Nov-04 03:14:10.017959] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=521541036864559552, usernames count=0]
[2025-Nov-04 03:14:10.018114] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=521541036864559552, total user_mentions count=0]
[2025-Nov-04 03:14:10.018238] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=521541036864559552, return count=0]
[2025-Nov-04 03:14:15.385579] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=794918286873100032, usernames count=0]
[2025-Nov-04 03:14:15.385722] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=794918286873100032, total user_mentions count=0]
[2025-Nov-04 03:14:15.385776] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=794918286873100032, return count=0]
[2025-Nov-04 03:14:20.747950] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=33014601370620304, usernames count=0]
[2025-Nov-04 03:14:20.748073] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=33014601370620304, total user_mentions count=0]
[2025-Nov-04 03:14:20.748118] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=33014601370620304, return count=0]
[2025-Nov-04 03:14:26.119730] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=113599018161602752, usernames count=0]
[2025-Nov-04 03:14:26.119936] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=113599018161602752, total user_mentions count=0]
[2025-Nov-04 03:14:26.119970] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=113599018161602752, return count=0]
[2025-Nov-04 03:14:31.494300] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=701509522384048384, usernames count=0]
[2025-Nov-04 03:14:31.494597] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=701509522384048384, total user_mentions count=0]
[2025-Nov-04 03:14:31.494640] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=701509522384048384, return count=0]
[2025-Nov-04 03:14:36.868008] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1102073940294735744, usernames count=0]
[2025-Nov-04 03:14:36.868160] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1102073940294735744, total user_mentions count=0]
[2025-Nov-04 03:14:36.868193] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1102073940294735744, return count=0]
[2025-Nov-04 03:14:42.231317] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=970873864376023680, usernames count=0]
[2025-Nov-04 03:14:42.231445] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=970873864376023680, total user_mentions count=0]
[2025-Nov-04 03:14:42.231480] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=970873864376023680, return count=0]
[2025-Nov-04 03:14:47.578632] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=462047045525466432, usernames count=0]
[2025-Nov-04 03:14:47.578801] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=462047045525466432, total user_mentions count=0]
[2025-Nov-04 03:14:47.578838] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=462047045525466432, return count=0]
[2025-Nov-04 03:14:52.960243] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1038753291231099648, usernames count=0]
[2025-Nov-04 03:14:52.960365] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1038753291231099648, total user_mentions count=0]
[2025-Nov-04 03:14:52.960399] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1038753291231099648, return count=0]
[2025-Nov-04 03:14:58.319678] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=958647335380239488, usernames count=0]
[2025-Nov-04 03:14:58.319819] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=958647335380239488, total user_mentions count=0]
[2025-Nov-04 03:14:58.319853] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=958647335380239488, return count=0]
[2025-Nov-04 03:15:03.666035] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=785257778392604160, usernames count=0]
[2025-Nov-04 03:15:03.666236] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=785257778392604160, total user_mentions count=0]
[2025-Nov-04 03:15:03.666301] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=785257778392604160, return count=0]
[2025-Nov-04 03:15:09.045170] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1141457446289109376, usernames count=0]
[2025-Nov-04 03:15:09.045306] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1141457446289109376, total user_mentions count=0]
[2025-Nov-04 03:15:09.045333] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1141457446289109376, return count=0]
[2025-Nov-04 03:15:14.417806] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=836760667100345216, usernames count=0]
[2025-Nov-04 03:15:14.417985] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=836760667100345216, total user_mentions count=0]
[2025-Nov-04 03:15:14.418048] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=836760667100345216, return count=0]
[2025-Nov-04 03:15:19.762298] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=925990344533161088, usernames count=0]
[2025-Nov-04 03:15:19.762487] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=925990344533161088, total user_mentions count=0]
[2025-Nov-04 03:15:19.762589] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=925990344533161088, return count=0]
[2025-Nov-04 03:15:25.120741] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=639044277683667072, usernames count=0]
[2025-Nov-04 03:15:25.120967] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=639044277683667072, total user_mentions count=0]
[2025-Nov-04 03:15:25.121012] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=639044277683667072, return count=0]
[2025-Nov-04 03:15:30.467347] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=810882276161075712, usernames count=0]
[2025-Nov-04 03:15:30.467472] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=810882276161075712, total user_mentions count=0]
[2025-Nov-04 03:15:30.467513] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=810882276161075712, return count=0]
[2025-Nov-04 03:15:35.846419] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=585724059668493440, usernames count=0]
[2025-Nov-04 03:15:35.846619] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=585724059668493440, total user_mentions count=0]
[2025-Nov-04 03:15:35.846705] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=585724059668493440, return count=0]
[2025-Nov-04 03:15:41.222578] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=902662822047453440, usernames count=0]
[2025-Nov-04 03:15:41.222855] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=902662822047453440, total user_mentions count=0]
[2025-Nov-04 03:15:41.222940] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=902662822047453440, return count=0]
[2025-Nov-04 03:15:46.573117] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=140678202271524368, usernames count=0]
[2025-Nov-04 03:15:46.573245] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=140678202271524368, total user_mentions count=0]
[2025-Nov-04 03:15:46.573288] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=140678202271524368, return count=0]
[2025-Nov-04 03:15:51.986806] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=773408932180948992, usernames count=0]
[2025-Nov-04 03:15:51.986992] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=773408932180948992, total user_mentions count=0]
[2025-Nov-04 03:15:51.987039] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=773408932180948992, return count=0]
[2025-Nov-04 03:15:57.331273] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=649346415025528576, usernames count=0]
[2025-Nov-04 03:15:57.331401] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=649346415025528576, total user_mentions count=0]
[2025-Nov-04 03:15:57.331436] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=649346415025528576, return count=0]
[2025-Nov-04 03:16:02.717675] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=777536889581894144, usernames count=0]
[2025-Nov-04 03:16:02.717833] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=777536889581894144, total user_mentions count=0]
[2025-Nov-04 03:16:02.717873] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=777536889581894144, return count=0]
[2025-Nov-04 03:21:29.410731] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=554485556551095232, usernames count=0]
[2025-Nov-04 03:21:29.411049] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=554485556551095232, total user_mentions count=0]
[2025-Nov-04 03:21:29.411152] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=554485556551095232, return count=0]
[2025-Nov-04 03:21:34.757855] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=753939807007684096, usernames count=0]
[2025-Nov-04 03:21:34.757980] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=753939807007684096, total user_mentions count=0]
[2025-Nov-04 03:21:34.758022] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=753939807007684096, return count=0]
