[2025-Nov-04 00:01:55.487166] <info>: (UserMentionService.cpp:75:main) Starting the user-mention-service server...
[2025-Nov-04 00:03:50.448183] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=329994970291196992, usernames count=0]
[2025-Nov-04 00:19:06.892792] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=920727770139041792, return count=0]
[2025-Nov-04 00:19:12.252847] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=710996493237900544, usernames count=0]
[2025-Nov-04 00:19:12.252985] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=710996493237900544, total user_mentions count=0]
[2025-Nov-04 00:19:12.253016] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=710996493237900544, return count=0]
[2025-Nov-04 00:19:17.614834] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=354940731581926976, usernames count=0]
[2025-Nov-04 00:19:17.615007] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=354940731581926976, total user_mentions count=0]
[2025-Nov-04 00:19:17.615058] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=354940731581926976, return count=0]
[2025-Nov-04 00:19:22.976182] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=836636438081179264, usernames count=0]
[2025-Nov-04 00:19:22.976323] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=836636438081179264, total user_mentions count=0]
[2025-Nov-04 00:19:22.976357] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=836636438081179264, return count=0]
[2025-Nov-04 00:19:28.325216] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=397990344624377280, usernames count=0]
[2025-Nov-04 00:19:28.325358] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=397990344624377280, total user_mentions count=0]
[2025-Nov-04 00:19:28.325390] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=397990344624377280, return count=0]
[2025-Nov-04 00:19:33.669625] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=612100374498418688, usernames count=0]
[2025-Nov-04 00:19:33.669816] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=612100374498418688, total user_mentions count=0]
[2025-Nov-04 00:19:33.669876] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=612100374498418688, return count=0]
[2025-Nov-04 00:19:39.030481] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=536461541741194880, usernames count=0]
[2025-Nov-04 00:19:39.030624] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=536461541741194880, total user_mentions count=0]
[2025-Nov-04 00:19:39.030663] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=536461541741194880, return count=0]
[2025-Nov-04 00:19:44.388538] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=642844479908822528, usernames count=0]
[2025-Nov-04 00:19:44.388664] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=642844479908822528, total user_mentions count=0]
[2025-Nov-04 00:19:44.388698] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=642844479908822528, return count=0]
[2025-Nov-04 00:19:49.740293] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=745360674539949568, usernames count=0]
[2025-Nov-04 00:19:49.740455] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=745360674539949568, total user_mentions count=0]
[2025-Nov-04 00:19:49.740521] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=745360674539949568, return count=0]
[2025-Nov-04 00:19:55.137294] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1020150847678851200, usernames count=0]
[2025-Nov-04 00:19:55.137589] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1020150847678851200, total user_mentions count=0]
[2025-Nov-04 00:19:55.137635] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1020150847678851200, return count=0]
[2025-Nov-04 00:20:00.498620] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=299435320323092800, usernames count=0]
[2025-Nov-04 00:20:00.498802] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=299435320323092800, total user_mentions count=0]
[2025-Nov-04 00:20:00.498869] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=299435320323092800, return count=0]
[2025-Nov-04 00:20:05.857044] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1021109428018489856, usernames count=0]
[2025-Nov-04 00:20:05.857198] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1021109428018489856, total user_mentions count=0]
[2025-Nov-04 00:20:05.857236] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1021109428018489856, return count=0]
[2025-Nov-04 00:20:11.255087] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=521586364273387520, usernames count=0]
[2025-Nov-04 00:20:11.255306] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=521586364273387520, total user_mentions count=0]
[2025-Nov-04 00:20:11.255370] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=521586364273387520, return count=0]
[2025-Nov-04 00:20:16.621851] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=575809343646656960, usernames count=0]
[2025-Nov-04 00:20:16.621984] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=575809343646656960, total user_mentions count=0]
[2025-Nov-04 00:20:16.622036] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=575809343646656960, return count=0]
[2025-Nov-04 00:20:21.970887] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=534332729135119616, usernames count=0]
[2025-Nov-04 00:20:21.971017] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=534332729135119616, total user_mentions count=0]
[2025-Nov-04 00:20:21.971052] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=534332729135119616, return count=0]
[2025-Nov-04 00:20:27.365507] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=930820874420182912, usernames count=0]
[2025-Nov-04 00:20:27.365756] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=930820874420182912, total user_mentions count=0]
[2025-Nov-04 00:20:27.365864] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=930820874420182912, return count=0]
[2025-Nov-04 00:20:32.737910] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=848609707234132864, usernames count=0]
[2025-Nov-04 00:20:32.738190] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=848609707234132864, total user_mentions count=0]
[2025-Nov-04 00:20:32.738265] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=848609707234132864, return count=0]
[2025-Nov-04 00:20:38.101746] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1130229103674365312, usernames count=0]
[2025-Nov-04 00:20:38.101892] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1130229103674365312, total user_mentions count=0]
[2025-Nov-04 00:20:38.101933] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1130229103674365312, return count=0]
[2025-Nov-04 00:20:43.473354] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=127814786051359680, usernames count=0]
[2025-Nov-04 00:20:43.473489] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=127814786051359680, total user_mentions count=0]
[2025-Nov-04 00:20:43.473528] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=127814786051359680, return count=0]
[2025-Nov-04 00:20:48.831233] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=620757984422647040, usernames count=0]
[2025-Nov-04 00:20:48.831356] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=620757984422647040, total user_mentions count=0]
[2025-Nov-04 00:20:48.831387] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=620757984422647040, return count=0]
[2025-Nov-04 00:20:54.198584] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=629968884369703552, usernames count=0]
[2025-Nov-04 00:20:54.198745] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=629968884369703552, total user_mentions count=0]
[2025-Nov-04 00:20:54.198806] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=629968884369703552, return count=0]
[2025-Nov-04 00:20:59.578235] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1054192670914584704, usernames count=0]
[2025-Nov-04 00:20:59.578607] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1054192670914584704, total user_mentions count=0]
[2025-Nov-04 00:20:59.578750] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1054192670914584704, return count=0]
[2025-Nov-04 00:21:04.943290] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=440061890955803904, usernames count=0]
[2025-Nov-04 00:21:04.943613] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=440061890955803904, total user_mentions count=0]
[2025-Nov-04 00:21:04.943663] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=440061890955803904, return count=0]
[2025-Nov-04 00:21:10.301042] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=744043290945385216, usernames count=0]
[2025-Nov-04 00:21:10.301416] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=744043290945385216, total user_mentions count=0]
[2025-Nov-04 00:21:10.301501] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=744043290945385216, return count=0]
[2025-Nov-04 00:21:15.656131] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=803337756654969984, usernames count=0]
[2025-Nov-04 00:21:15.656361] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=803337756654969984, total user_mentions count=0]
[2025-Nov-04 00:21:15.656412] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=803337756654969984, return count=0]
[2025-Nov-04 00:21:21.047718] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=220002560626557152, usernames count=0]
[2025-Nov-04 00:21:21.047961] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=220002560626557152, total user_mentions count=0]
[2025-Nov-04 00:21:21.047998] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=220002560626557152, return count=0]
[2025-Nov-04 00:21:26.407938] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=825326611605792640, usernames count=0]
[2025-Nov-04 00:21:26.408057] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=825326611605792640, total user_mentions count=0]
[2025-Nov-04 00:21:26.408083] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=825326611605792640, return count=0]
[2025-Nov-04 00:21:31.806425] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=956743862728708992, usernames count=0]
[2025-Nov-04 00:21:31.806658] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=956743862728708992, total user_mentions count=0]
[2025-Nov-04 00:21:31.806723] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=956743862728708992, return count=0]
[2025-Nov-04 00:21:37.171565] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1057926530369723136, usernames count=0]
[2025-Nov-04 00:21:37.171740] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1057926530369723136, total user_mentions count=0]
[2025-Nov-04 00:21:37.171796] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1057926530369723136, return count=0]
